# xi rho_shape velocity_shape temperature_shape; duplicate xi=1 preserves shock
2.42812249095146135e-02 5.95953026622078275e-01 1.71244495677281040e-02 1.13271474436931321e-01
2.43208358131731459e-02 5.95955663331990904e-01 1.71522329679851156e-02 1.13271474009303791e-01
2.43605113356346777e-02 5.95958308672703274e-01 1.71800622928527172e-02 1.13271473580036572e-01
2.44002515823143369e-02 5.95960962670688543e-01 1.72079376158055172e-02 1.13271473149112706e-01
2.44400566587992807e-02 5.95963625364693494e-01 1.72358590104454978e-02 1.13271472716628741e-01
2.44799266708488547e-02 5.95966296810716889e-01 1.72638265505022197e-02 1.13271472282839111e-01
2.45198617243949923e-02 5.95968977051785531e-01 1.72918403098324680e-02 1.13271471847878127e-01
2.45598619255423950e-02 5.95971666097973030e-01 1.73199003624198676e-02 1.13271471411568264e-01
2.45999273805688548e-02 5.95974363980400046e-01 1.73480067823762983e-02 1.13271470973916627e-01
2.46400581959255842e-02 5.95977070721522062e-01 1.73761596439415619e-02 1.13271470534852023e-01
2.46802544782373963e-02 5.95979786339154716e-01 1.74043590214835835e-02 1.13271470094263194e-01
2.47205163343031005e-02 5.95982510850935787e-01 1.74326049894987962e-02 1.13271469652039630e-01
2.47608438710956759e-02 5.95985244278934623e-01 1.74608976226123466e-02 1.13271469208114373e-01
2.48012371957626668e-02 5.95987986654388346e-01 1.74892369955784686e-02 1.13271468762506017e-01
2.48416964156263596e-02 5.95990738022589062e-01 1.75176231832806784e-02 1.13271468315362889e-01
2.48822216381841647e-02 5.95993498445300363e-01 1.75460562607321104e-02 1.13271467866982917e-01
2.49228129711088243e-02 5.95996267943422864e-01 1.75745363030744700e-02 1.13271467417287802e-01
2.49634705222487353e-02 5.95999046540547361e-01 1.76030633855790604e-02 1.13271466966209960e-01
2.50041943996282615e-02 5.96001834265313835e-01 1.76316375836471431e-02 1.13271466513725480e-01
2.50449847114479415e-02 5.96004631138931873e-01 1.76602589728098829e-02 1.13271466059743892e-01
2.50858415660848814e-02 5.96007437179561617e-01 1.76889276287286838e-02 1.13271465604149121e-01
2.51267650720929346e-02 5.96010252406834917e-01 1.77176436271954257e-02 1.13271465146841457e-01
2.51677553382030940e-02 5.96013076846502399e-01 1.77464070441328177e-02 1.13271464687779405e-01
2.52088124733236829e-02 5.96015910535230176e-01 1.77752179555946202e-02 1.13271464227023222e-01
2.52499365865407055e-02 5.96018753525529243e-01 1.78040764377659852e-02 1.13271463764778049e-01
2.52911277871181520e-02 5.96021605875107108e-01 1.78329825669634560e-02 1.13271463301295922e-01
2.53323861844982033e-02 5.96024467594137852e-01 1.78619364196340204e-02 1.13271462836386963e-01
